ID,Title,Company,Location,Salary,Summary,URL
31bdbab81aafb649,salesfore 개발자(back-end) 신입 및 경력자,,서울 강남구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에...",https://kr.indeed.com/viewjob?jk=31bdbab81aafb649
59572ee9fbff6df0,[NAVER Cloud] PostgreSQL 데이터베이스 엔지니어 (DBA),,성남 분당구,,[NAVER Cloud] PostgreSQL 데이터베이스 엔지니어 (DBA)#PostgreSQL#DBA#Database#데이터베이스#DB#Backend#Go#Java 인터넷·IT·통신·모바일·게임>데이터베이스·DBA>DBA...,https://kr.indeed.com/viewjob?jk=59572ee9fbff6df0
3b7dbdf85a326a6d,국내 대기업 - AI 및 딥러닝 관련 경력자,,서울,,"자연어처리 관련 전문 지식 있는 분 - Python 또는 Scala, JAVA 활용 역량 - 미디어/커머스/전자/IT 업계 경험자 선호 - Spark... Python 또는 Scala, JAVA 활용 역량- 미디어/커머스/전자...",https://kr.indeed.com/viewjob?jk=3b7dbdf85a326a6d
826439fd0fc08628,"(주)델타엑스 웹개발, HTML DHTML mHTML 외 개발자",,서울 중구,,인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드,https://kr.indeed.com/viewjob?jk=826439fd0fc08628
7bdd3198c611ddf8,[강남역소재 중견 IT기업 ] JAVA 개발자 [정규직],,서울 강남구,,"프로젝트 수행【 자격요건 】JAVA, SPRING, Vue J 가능자로... 우대사항 】전공 - 컴퓨터/시스템공학 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA",https://kr.indeed.com/viewjob?jk=7bdd3198c611ddf8
8822a108c38cca4f,"JAVA, 웹개발 외 경력 계약직, 프리랜서",,서울 중구,"연봉 50,000,000원 - 60,000,000원","마드 JAVA, 웹개발 외 경력 계약직, 프리랜서 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]SK AI서비스 개발. JAVA,Vue... 통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프...",https://kr.indeed.com/viewjob?jk=8822a108c38cca4f
c368d2d41aca3e45,"JAVA, JSP 경력(지로3가) 프리랜서",,서울 종로구,,"지로 3가- 필요기술 : JAVA,JSP,SPRING,ORACLE - 필수 : 경력증빙 [자격요건]경력사항: 경력(7년 이상 ), 고급학력사항: 대학(2,3년)졸업 이상직무기술: JAVA, JSP, SPRING, ORACLE...",https://kr.indeed.com/viewjob?jk=c368d2d41aca3e45
9b3c187f6a1f9d2f,정보기획 경력사원 채용,한화그룹,서울,,"AI, 빅데이터 분석 등) 계획 수립 및 추진 [자격요건] 정보기획 및 투자/비용 집행 관리 업무 경험 JAVA 기반 기술 보유 [우대요건] 신기술 관련 업무 경험 ISP 추진 경험 0명 서울 여의도 한화손해 보험...",https://kr.indeed.com/viewjob?jk=9b3c187f6a1f9d2f
6e2daa0751e5f465,"JAVA 신입/경력 정규직, 계약직, 프리랜서",,서울 영등포구,"연봉 30,000,000원 - 35,000,000원","조이앤비즈 JAVA 신입/경력 정규직, 계약직, 프리랜서 채용 모집부문 및... 연차무관)학력사항: 대학(2,3년)졸업 이상직무기술: 프로그램 개발(Java, C)[우대사항]자격증: 정보처리기사 00 명 근무조건 고용형태: 정규직...",https://kr.indeed.com/viewjob?jk=6e2daa0751e5f465
425a055bb5ade77b,[SNOW] Server 데이터 분석 및 개발 담당자,,서울,,플랫폼 화 - 데이터 처리 자동화 지원자격 - 공통 지원 자격: 관련 분야 개발 경력 3년 이상 - Java/Scala/Spark 기반 빅 데이터 처리 경험 1년 이상 - 빅데이터 엔지니어링 도구에 익숙한 분 (Hadoop...,https://kr.indeed.com/viewjob?jk=425a055bb5ade77b
